system:index,def,month,pdsi,plot_id,pr,soil,status,timestamp,tmmx,vpd,.geo
195908_1,1440.0,195908,-358.0,JacksonWY,22.0,292.0,permanent,-3.288384E11,253.0,139.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
195908_2,389.0,195908,132.0,BellinghamWA,47.0,373.0,permanent,-3.288384E11,215.0,56.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
195908_3,1496.0,195908,-313.0,StanfordCA,1.0,173.0,permanent,-3.288384E11,258.0,100.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
195909_0,601.0,195909,-80.0,BoulderCO,71.0,63.0,permanent,-3.2616E11,239.0,119.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
195909_1,428.0,195909,-288.0,JacksonWY,51.0,241.0,permanent,-3.2616E11,177.0,69.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
195909_2,0.0,195909,252.0,BellinghamWA,127.0,997.0,permanent,-3.2616E11,182.0,36.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
195909_3,816.0,195909,-137.0,StanfordCA,39.0,152.0,permanent,-3.2616E11,241.0,84.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
195910_0,254.0,195910,190.0,BoulderCO,64.0,57.0,permanent,-3.23568E11,170.0,78.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
195910_1,326.0,195910,-280.0,JacksonWY,26.0,206.0,permanent,-3.23568E11,126.0,47.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
195910_2,0.0,195910,284.0,BellinghamWA,104.0,1539.0,permanent,-3.23568E11,141.0,19.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
195910_3,987.0,195910,-209.0,StanfordCA,0.0,136.0,permanent,-3.23568E11,248.0,88.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
195911_0,483.0,195911,98.0,BoulderCO,13.0,51.0,permanent,-3.208896E11,119.0,57.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
195911_1,0.0,195911,-324.0,JacksonWY,21.0,206.0,permanent,-3.208896E11,53.0,29.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
195911_2,0.0,195911,361.0,BellinghamWA,175.0,1539.0,permanent,-3.208896E11,90.0,18.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
195911_3,527.0,195911,-326.0,StanfordCA,0.0,123.0,permanent,-3.208896E11,213.0,64.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
195912_0,321.0,195912,-161.0,BoulderCO,5.0,47.0,permanent,-3.182976E11,105.0,49.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
195912_1,0.0,195912,-408.0,JacksonWY,15.0,206.0,permanent,-3.182976E11,16.0,7.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
195912_2,0.0,195912,327.0,BellinghamWA,142.0,1539.0,permanent,-3.182976E11,78.0,17.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
195912_3,175.0,195912,-395.0,StanfordCA,25.0,112.0,permanent,-3.182976E11,168.0,46.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
196001_0,0.0,196001,-131.0,BoulderCO,17.0,58.0,permanent,-3.156192E11,55.0,36.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
196001_1,0.0,196001,-492.0,JacksonWY,36.0,206.0,permanent,-3.156192E11,-34.0,16.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
196001_2,0.0,196001,307.0,BellinghamWA,140.0,1539.0,permanent,-3.156192E11,54.0,15.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
196001_3,0.0,196001,-374.0,StanfordCA,97.0,628.0,permanent,-3.156192E11,137.0,31.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
196002_0,0.0,196002,75.0,BoulderCO,31.0,58.0,permanent,-3.129408E11,27.0,30.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
196002_1,0.0,196002,-506.0,JacksonWY,49.0,206.0,permanent,-3.129408E11,-28.0,9.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
196002_2,0.0,196002,250.0,BellinghamWA,92.0,1539.0,permanent,-3.129408E11,87.0,26.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
196002_3,0.0,196002,-311.0,StanfordCA,86.0,925.0,permanent,-3.129408E11,160.0,39.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
196003_0,45.0,196003,-2.0,BoulderCO,34.0,54.0,permanent,-3.104352E11,110.0,56.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
196003_1,0.0,196003,-509.0,JacksonWY,30.0,206.0,permanent,-3.104352E11,44.0,26.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
196003_2,0.0,196003,226.0,BellinghamWA,89.0,1539.0,permanent,-3.104352E11,97.0,25.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
196003_3,242.0,196003,-337.0,StanfordCA,34.0,687.0,permanent,-3.104352E11,179.0,52.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
196004_0,870.0,196004,-58.0,BoulderCO,44.0,49.0,permanent,-3.077568E11,182.0,87.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
196004_1,0.0,196004,-497.0,JacksonWY,34.0,1076.0,permanent,-3.077568E11,105.0,49.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
196004_2,0.0,196004,193.0,BellinghamWA,76.0,1539.0,permanent,-3.077568E11,141.0,36.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
196004_3,561.0,196004,-349.0,StanfordCA,27.0,413.0,permanent,-3.077568E11,196.0,63.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
196005_0,1014.0,196005,-73.0,BoulderCO,69.0,45.0,permanent,-3.051648E11,222.0,117.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
196005_1,481.0,196005,-526.0,JacksonWY,19.0,584.0,permanent,-3.051648E11,157.0,65.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
196005_2,0.0,196005,302.0,BellinghamWA,117.0,1539.0,permanent,-3.051648E11,155.0,39.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
196005_3,1214.0,196005,-355.0,StanfordCA,13.0,305.0,permanent,-3.051648E11,214.0,77.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
196006_0,1850.0,196006,-152.0,BoulderCO,21.0,41.0,permanent,-3.024864E11,287.0,174.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
196006_1,1237.0,196006,-570.0,JacksonWY,37.0,398.0,permanent,-3.024864E11,225.0,112.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
196006_2,266.0,196006,255.0,BellinghamWA,32.0,1081.0,permanent,-3.024864E11,193.0,53.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
196006_3,1636.0,196006,-337.0,StanfordCA,0.0,243.0,permanent,-3.024864E11,256.0,108.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
196007_0,1813.0,196007,-196.0,BoulderCO,29.0,38.0,permanent,-2.998944E11,311.0,203.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
196007_1,1739.0,196007,-595.0,JacksonWY,9.0,307.0,permanent,-2.998944E11,283.0,149.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
196007_2,899.0,196007,167.0,BellinghamWA,0.0,536.0,permanent,-2.998944E11,244.0,85.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
196007_3,1581.0,196007,-308.0,StanfordCA,0.0,203.0,permanent,-2.998944E11,256.0,103.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
196008_0,1899.0,196008,-280.0,BoulderCO,8.0,36.0,permanent,-2.97216E11,317.0,202.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
196008_1,1172.0,196008,-536.0,JacksonWY,38.0,251.0,permanent,-2.97216E11,248.0,112.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
196008_2,113.0,196008,220.0,BellinghamWA,84.0,488.0,permanent,-2.97216E11,211.0,59.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
196008_3,1457.0,196008,-289.0,StanfordCA,0.0,175.0,permanent,-2.97216E11,248.0,98.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
196009_0,1144.0,196009,-303.0,BoulderCO,25.0,34.0,permanent,-2.945376E11,266.0,145.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
196009_1,934.0,196009,-548.0,JacksonWY,22.0,213.0,permanent,-2.945376E11,222.0,110.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
